article_id,tweet_id,relevance_score,tweet,clean_text
62e1db0d-c532-4fae-be44-5c7a5598fe9f,6.42573e+17,0,"California passes right-to-die bill, granting terminally ill patients the right to end their own lives: http://t.co/gbCU3scSMa. #9News",california pass bill grant termin ill patient the right to end their own live http
62e1db0d-c532-4fae-be44-5c7a5598fe9f,6.4258e+17,0,British parliament rejects right-to-die law http://t.co/J5JyoZNxX2 http://t.co/8YMotfQnAK,british parliament reject law http http
62e1db0d-c532-4fae-be44-5c7a5598fe9f,6.42779e+17,0,@Paula_White Hurt people hurt people,hurt peopl hurt peopl
62e1db0d-c532-4fae-be44-5c7a5598fe9f,6.42816e+17,1,California passes a bill to legalize assisted suicide for terminally ill people. http://t.co/2gopFUxPTC,california pass a bill to legal assist suicid for termin ill peopl http
62e1db0d-c532-4fae-be44-5c7a5598fe9f,6.43171e+17,2,Right to Life campaigners want NZ MPs to note the vote in the British House of Commons where an assisted dying bill has been defeated,right to life campaign want nz mp to note the vote in the british hous of common where an assist die bill ha been defeat
62e1db0d-c532-4fae-be44-5c7a5598fe9f,6.43574e+17,0,"This is your frontrunner, people.",thi is your frontrunn peopl
62e1db0d-c532-4fae-be44-5c7a5598fe9f,6.43601e+17,0,Charity funds wedding for UK couple with terminally ill groom http://t.co/6iuf7qamNF,chariti fund wed for uk coupl with termin ill groom http
62e1db0d-c532-4fae-be44-5c7a5598fe9f,6.43767e+17,1,Terminally ill man throws 'goodbye party' for himself http://t.co/p44fYJP7Yy,termin ill man throw parti for himself http
62e1db0d-c532-4fae-be44-5c7a5598fe9f,6.44257e+17,0,THIS LIFE; SMART PHONES STUPID PEOPLE.,thi life smart phone stupid peopl
62e1db0d-c532-4fae-be44-5c7a5598fe9f,6.44428e+17,0,Terminally ill woman in Arizona travels the world through photos v http://t.co/KdWtvoH3bF,termin ill woman in arizona travel the world through photo v http
62e1db0d-c532-4fae-be44-5c7a5598fe9f,6.44482e+17,0,Strangers Gave This Terminally Ill Groom The Wedding Of His Dreams http://t.co/sCImWd92kh,stranger gave thi termin ill groom the wed of hi dream http
62e1db0d-c532-4fae-be44-5c7a5598fe9f,6.45113e+17,0,OPINION: People to people | http://t.co/UEcLFzz0HJ,opinion peopl to peopl http
62e1db0d-c532-4fae-be44-5c7a5598fe9f,6.45614e+17,0,"#London, if you want to harness your sexual connection to support your professional goals, this program is for you: http://t.co/uwTo0O9qEr",london if you want to har your sexual connect to support your profession goal thi program is for you http
62e1db0d-c532-4fae-be44-5c7a5598fe9f,6.45619e+17,0,I'll take one of each... @ManoloBlahnik @ Liberty London https://t.co/gJY3D841Nv,i take one of each manoloblahnik liberti london http
62e1db0d-c532-4fae-be44-5c7a5598fe9f,6.45624e+17,1,"If anyone wants to fly me ton London this fall, that'd be awesome. http://t.co/xJVpxJMXdW",if anyon want to fli me ton london thi fall that be awesom http
62e1db0d-c532-4fae-be44-5c7a5598fe9f,6.45643e+17,0,Relaxing after a very good win today! #London http://t.co/BcDqcNzeRH,relax after a veri good win today london http
62e1db0d-c532-4fae-be44-5c7a5598fe9f,6.45676e+17,0,"RT @tann1812: @georgegalloway @jeremycorbyn  
If next test of the Corbyn surge is London.
Then it needs acommitted, outstanding advocate @g…",rt georgegalloway jeremycorbyn if next test of the corbyn surg is london then it need acommit outstand advoc
62e1db0d-c532-4fae-be44-5c7a5598fe9f,6.46109e+17,0,@em_ess right. people are people.,right peopl are peopl
62e1db0d-c532-4fae-be44-5c7a5598fe9f,6.46123e+17,0,theater people really are the best people,theater peopl realli are the best peopl
62e1db0d-c532-4fae-be44-5c7a5598fe9f,6.46968e+17,0,Minister flees London demo – 23rd September 2015... http://t.co/VMl5iIbOiv,minist flee london demo septemb http
62e1db0d-c532-4fae-be44-5c7a5598fe9f,6.46973e+17,0,"RT @TheEskimoDance: Next stop #EskimoDance London! 😁🎉💃

@NoiseyMusic will be hosting room2

The line up is crazy!!
http://t.co/koQg9KPOXr h…",rt theeskimod next stop eskimod london noiseymus will be host the line up is crazi http
62e1db0d-c532-4fae-be44-5c7a5598fe9f,6.47039e+17,0,".@wmata this morning: Fewer people, more delays.",wmata thi morn fewer peopl more delay
62e1db0d-c532-4fae-be44-5c7a5598fe9f,6.47101e+17,1,A London charity is giving homeless young people tickets to sleep on night buses http://t.co/BwSXTLnEXq http://t.co/oxhFpgRpqq,a london chariti is give homeless young peopl ticket to sleep on night buse http http
62e1db0d-c532-4fae-be44-5c7a5598fe9f,6.48395e+17,0,On the #redcarpet with some friends last night for #theintern premiere in #London. #london… http://t.co/UmeZUIoIwP http://t.co/pIwVfjSZVL,on the redcarpet with some friend last night for theintern premier in london http http
62e1db0d-c532-4fae-be44-5c7a5598fe9f,6.48488e+17,0,Ban: people want assistance but need listing solutions. We need not only keep people alive but give people a life,ban peopl want assist but need list solut we need not onli keep peopl aliv but give peopl a life
62e1db0d-c532-4fae-be44-5c7a5598fe9f,6.49085e+17,0,Sheriff Nocco surprises terminally ill boy http://t.co/TThurb1Ryz,sheriff nocco surpris termin ill boy http
62e1db0d-c532-4fae-be44-5c7a5598fe9f,6.49197e+17,0,@Jill_Blevins @brianstelter lotsa people rec'ing this,brianstelt lotsa peopl thi
62e1db0d-c532-4fae-be44-5c7a5598fe9f,6.49283e+17,0,RT @TweechiApp: Spot of sightseeing! WhatUp London! #london #Tweechi http://t.co/wlrtOrEXTx,rt tweechiapp spot of sightse whatup london london tweechi http
68047331-25e1-4af5-974b-766f1338bef0,6.387e+17,0,"The man had no shirt on so they could CLEALY see that he had NO gun in his waistband,AND HE HAD HIS HANDS UP HE WAS SURRENDERING.",the man had no shirt on so they could cleali see that he had no gun in hi waistband and he had hi hand up he wa surrend
68047331-25e1-4af5-974b-766f1338bef0,6.38914e+17,0,25 Best Lap Dogs: http://t.co/SIpSuXz2AE,best lap dog http
68047331-25e1-4af5-974b-766f1338bef0,6.39781e+17,1,Lewis Hamilton on top again at Italian Grand Prix http://t.co/fEr3UCOC80,lewi hamilton on top again at italian grand prix http
68047331-25e1-4af5-974b-766f1338bef0,6.40093e+17,2,"George Lucas is in the paddock today. Cue tenuous Star Wars links. 

""Feel the @ForceIndiaF1"" or something like that. http://t.co/F2OMzlp17o",georg luca is in the paddock today cue tenuou star war link feel the or someth like that http
68047331-25e1-4af5-974b-766f1338bef0,6.40101e+17,0,RT @Caring4olami: @DeleMomodu He was the last person I expected to speak with that night. He said he had got my message and he was aware of…,rt delemomodu he wa the last person i expect to speak with that night he said he had got my messag and he wa awar
68047331-25e1-4af5-974b-766f1338bef0,6.40148e+17,1,Lewis Hamilton takes pole for the Italian Grand Prix | via @AFP,lewi hamilton take pole for the italian grand prix via afp
68047331-25e1-4af5-974b-766f1338bef0,6.40248e+17,0,I was the only reporter he had talked to and also gave the copy of his resignation. https://t.co/ipMYZr29Pi,i wa the onli report he had talk to and also gave the copi of hi resign http
68047331-25e1-4af5-974b-766f1338bef0,6.40344e+17,0,"RT @ktguru: Fascinating, creative story evolution of Star Wars’ early drafts by George Lucas… @futureboy http://t.co/rI7KZ0nxHI",rt ktguru fascin creativ stori evolut of star war earli draft by georg futureboy http
68047331-25e1-4af5-974b-766f1338bef0,6.40495e+17,1,The formation lap is underway - follow all lap-by-lap action in our live blog: http://t.co/M45FL6K8Ko #SkyF1 http://t.co/qwV6O5R2tj,the format lap is underway follow all action in our live blog http http
68047331-25e1-4af5-974b-766f1338bef0,6.40495e+17,1,RT @SkySportsF1: The formation lap is underway - follow all lap-by-lap action in our live blog: http://t.co/M45FL6K8Ko #SkyF1 http://t.co/q…,rt the format lap is underway follow all action in our live blog http http
68047331-25e1-4af5-974b-766f1338bef0,6.40496e+17,0,"RT @5liveSport: George Lucas joined us a few moments ago.
Hamilton to be Han Solo in the new Star Wars film?
#bbcf1 #ItalianGP http://t.co/…",rt georg luca join us a few moment ago hamilton to be han solo in the new star war film italiangp http
68047331-25e1-4af5-974b-766f1338bef0,6.40506e+17,0,"Lap 28/53 | Roberto follows suit one lap later, also taking on the Medium tyre.",lap roberto follow suit one lap later also take on the medium tyre
68047331-25e1-4af5-974b-766f1338bef0,6.40515e+17,1,Lewis Hamilton wins the 2015 Italian Grand Prix #F1,lewi hamilton win the italian grand prix
68047331-25e1-4af5-974b-766f1338bef0,6.40515e+17,1,"Lewis Hamilton claims the Italian Grand Prix, his 7th win of the season, ahead of Sebastian Vettel &amp; Felipe Massa. #SSF1",lewi hamilton claim the italian grand prix hi win of the season ahead of sebastian vettel amp felip massa
68047331-25e1-4af5-974b-766f1338bef0,6.40517e+17,1,Lewis Hamilton wins Italian Grand Prix http://t.co/e1HrYNVuvo,lewi hamilton win italian grand prix http
68047331-25e1-4af5-974b-766f1338bef0,6.40519e+17,2,Hamilton takes Italian Grand Prix victory - but faces investigation over tyre infringement http://t.co/RbV0M4CwW5,hamilton take italian grand prix victori but face investig over tyre infring http
68047331-25e1-4af5-974b-766f1338bef0,6.40519e+17,1,Breaking: Britain's Lewis Hamilton wins Italian Formula One Grand Prix for Mercedes.,break britain lewi hamilton win italian formula one grand prix for merced
68047331-25e1-4af5-974b-766f1338bef0,6.40526e+17,2,Italian Grand Prix: Lewis Hamilton take victory but faces stewards investigation http://t.co/aIgF7MqkYs,italian grand prix lewi hamilton take victori but face steward investig http
68047331-25e1-4af5-974b-766f1338bef0,6.40526e+17,2,Mercedes investigated over tyres: Italian Grand Prix winner Lewis Hamilton and Mercedes team-mat... http://t.co/j1QYyatIC0 #F1LiveStream,merced investig over tyre italian grand prix winner lewi hamilton and merced http
68047331-25e1-4af5-974b-766f1338bef0,6.40528e+17,1,Lewis Hamilton takes the chequered flag in the Italian Grand Prix. http://t.co/e7fx5fAK5H,lewi hamilton take the chequer flag in the italian grand prix http
68047331-25e1-4af5-974b-766f1338bef0,6.40539e+17,1,RT @iAmBolar: Lewis Hamilton of Mercedes wins the #ItalianGP. His seventh win of the year. #F1,rt iambolar lewi hamilton of merced win the italiangp hi seventh win of the year
68047331-25e1-4af5-974b-766f1338bef0,6.40547e+17,2,Hamilton wins Italian Grand Prix pending tyre investigation http://t.co/RYayHzQfWR via @IrishTimesSport http://t.co/kConPKIwUG,hamilton win italian grand prix pend tyre investig http via irishtimessport http
68047331-25e1-4af5-974b-766f1338bef0,6.40559e+17,2,Lewis Hamilton keeps his Italian Grand Prix win after Mercedes were cleared of breaching tyre rules &amp; regulations. #SSF1,lewi hamilton keep hi italian grand prix win after merced were clear of breach tyre rule amp regul
68047331-25e1-4af5-974b-766f1338bef0,6.40575e+17,2,Hamilton keeps Italian Grand Prix win: Lewis Hamilton has kept his victory at the Italian Grand ... http://t.co/iL8WbJPGt4 #F1LiveStream,hamilton keep italian grand prix win lewi hamilton ha kept hi victori at the italian grand http
68047331-25e1-4af5-974b-766f1338bef0,6.40575e+17,2,From F1Zone : Hamilton keeps Italian Grand Prix win: Lewis Hamilton has kept his victory at the ... http://t.co/iL8WbJPGt4 #F1LiveStream,from hamilton keep italian grand prix win lewi hamilton ha kept hi victori at the http
68047331-25e1-4af5-974b-766f1338bef0,6.40589e+17,0,Lap dog https://t.co/msPWnqikf1,lap dog http
68047331-25e1-4af5-974b-766f1338bef0,6.40619e+17,1,"In a country far, far away, George Lucas helped F1 driver Lewis Hamilton celebrate a win. http://t.co/0jhrk4f0Nz http://t.co/FrL7THUhM4",in a countri far far away georg luca help driver lewi hamilton celebr a win http http
68047331-25e1-4af5-974b-766f1338bef0,6.40629e+17,1,"RT @France24_en: Lewis Hamilton wins Italian Grand Prix, despair for Rosberg http://t.co/MmbYku0o8E",rt lewi hamilton win italian grand prix despair for rosberg http
68047331-25e1-4af5-974b-766f1338bef0,6.4071e+17,2,"Lewis Hamilton wins Italian Grand Prix as Monza stewards investigate tyres 
http://t.co/ZCtDpnQfw0",lewi hamilton win italian grand prix as monza steward investig tyre http
68047331-25e1-4af5-974b-766f1338bef0,6.40757e+17,1,"Mercedes' Lewis Hamilton claimed the Italian Grand Prix, his 7th win of the season, ahead of Sebastian Vettel &amp; Felipe Massa #SSF1",merced lewi hamilton claim the italian grand prix hi win of the season ahead of sebastian vettel amp felip massa
68047331-25e1-4af5-974b-766f1338bef0,6.40759e+17,1,"RT @etvSunrise: #ClassicPlay Options:
b)Lewis Hamilton for winning the Italian Grand Prix.",rt etvsunris classicplay option b lewi hamilton for win the italian grand prix
68047331-25e1-4af5-974b-766f1338bef0,6.40811e+17,1,"It got lost in the Merc tyre drama, but I think George Lucas is a waaaaay better filmmaker than interviewer. Sorry Star Wars fans  #F1",it got lost in the merc tyre drama but i think georg luca is a waaaaay better filmmak than interview sorri star war fan
68047331-25e1-4af5-974b-766f1338bef0,6.40857e+17,1,WATCH: Star Wars creator George Lucas interviewed the podium finishers at the #ItalianGP &gt;&gt; http://t.co/ZF4WmOD3OQ http://t.co/AVOVUpGc0y,watch star war creator georg luca interview the podium finish at the italiangp gt gt http http
68047331-25e1-4af5-974b-766f1338bef0,6.43285e+17,0,Big crowd of onlookers. One said the guy broke a bottle and was holding it to his neck. He had his back to wall next to subway entrance.,big crowd of onlook one said the guy broke a bottl and wa hold it to hi neck he had hi back to wall next to subway entranc
68047331-25e1-4af5-974b-766f1338bef0,6.43883e+17,0,The first thing he did after the cone was put on was to ask that I fill his treat toys which he cannot get to from the cone,the first thing he did after the cone wa put on wa to ask that i fill hi treat toy which he can not get to from the cone
68047331-25e1-4af5-974b-766f1338bef0,6.44103e+17,0,RT @stephmsolis: An officer at the scene confirmed the crash on Route 18 N and that he was asked to stop traffic. He said he had no details…,rt stephmsoli an offic at the scene confirm the crash on rout n and that he wa ask to stop traffic he said he had no
68047331-25e1-4af5-974b-766f1338bef0,6.44898e+17,0,The new plans for a museum that will house Star Wars creator George Lucas' art and film collection have been revealed http://t.co/4JhHGb3jWY,the new plan for a museum that will hous star war creator georg luca art and film collect have been reveal http
68047331-25e1-4af5-974b-766f1338bef0,6.45568e+17,0,The formation lap is underway - follow lap-by-lap action in our live blog: http://t.co/8oinYbnm4r #SingaporeGP http://t.co/NqrQsnESW4,the format lap is underway follow action in our live blog http singaporegp http
68047331-25e1-4af5-974b-766f1338bef0,6.45586e+17,0,Verstappen was a lap down on the opening lap. He's P11 now. Great job #F1,verstappen wa a lap down on the open lap he now great job
68047331-25e1-4af5-974b-766f1338bef0,6.46049e+17,0,"[The second version of that is so good, and was so obvious, that I had to go for it.]",the second version of that is so good and wa so obviou that i had to go for it
68047331-25e1-4af5-974b-766f1338bef0,6.46663e+17,0,RT @SlateVideo: Watch how the two George Lucas “Star Wars” trilogies “echo and rhyme” with each other. http://t.co/t0ZGknUBNh,rt slatevideo watch how the two georg luca star war trilog echo and rhyme with each other http
68047331-25e1-4af5-974b-766f1338bef0,6.47091e+17,0,#again #efficient box this lap box this lap https://t.co/vfmMJ3HFTa,again effici box thi lap box thi lap http
68047331-25e1-4af5-974b-766f1338bef0,6.47107e+17,0,John Lewis just told @emma_dumain and me that one of the books he had in his backpack when he crossed the Selma bridge was by Thomas Merton.,john lewi just told and me that one of the book he had in hi backpack when he cross the selma bridg wa by thoma merton
68047331-25e1-4af5-974b-766f1338bef0,6.47215e+17,0,"Just one lap and back into the pits for #Ericsson, #Kvyat,#Massa, #Bottas and #Ricciardo #JapaneseGP #F1",just one lap and back into the pit for ericsson kvyat massa botta and ricciardo japanesegp
68047331-25e1-4af5-974b-766f1338bef0,6.48005e+17,0,"Lap 10: Jenson boxes a lap later, switching from Primes to Option. #JapaneseGP http://t.co/yvnUsa7Sgr",lap jenson box a lap later switch from prime to option japanesegp http
68047331-25e1-4af5-974b-766f1338bef0,6.48007e+17,0,'@carlosainz just set fastest lap...,carlosainz just set fastest lap
68047331-25e1-4af5-974b-766f1338bef0,6.48023e+17,1,#BREAKING Lewis Hamilton wins Japanese Grand Prix for Mercedes,break lewi hamilton win japanes grand prix for merced
68047331-25e1-4af5-974b-766f1338bef0,6.48024e+17,1,RT @IExpressSports: LEWIS HAMILTON WINS JAPANESE FORMULA ONE GRAND PRIX FOR MERCEDES #JapaneseGP,rt iexpresssport lewi hamilton win japanes formula one grand prix for merced japanesegp
68047331-25e1-4af5-974b-766f1338bef0,6.48024e+17,1,"Lewis Hamilton wins Japanese F1 Grand Prix
http://t.co/tBXtlOTnWG",lewi hamilton win japanes grand prix http
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.38548e+17,0,#EJI How a travel enthusiast launched an adventure booking app http://t.co/8FnluknGFG,eji how a travel enthusiast launch an adventur book app http
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.38899e+17,0,"RT @g_kohls: Best Opportunities for Adventure @AdventureLion 
  http://t.co/v86IuADhnI",rt best opportun for adventur adventurelion http
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.39136e+17,0,"RT @g_kohls: Best Opportunities for Adventure @AdventureLion 
  http://t.co/v86IuADhnI",rt best opportun for adventur adventurelion http
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.39247e+17,0,North Korean Choir Gives Military-Inspired Concert In Russia http://t.co/VFWwck24F0 via @wochit &amp; @YouTube,north korean choir give concert in russia http via wochit amp youtub
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.39319e+17,0,All the best for the exciting adventure ahead @emma_os!,all the best for the excit adventur ahead
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.39465e+17,0,"World’s top chess players play in the Sinquefield Cup, an internationally renowned chess competition, in #STL http://t.co/PHS4MGmdtE",world s top chess player play in the sinquefield cup an intern renown chess competit in stl http
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.39794e+17,0,RT @outdoorfergie: @Fionasstalker @BBCRadioScot Favourite mountain in Braeriach - astonishing cliffs plus the highest source of any river (…,rt outdoorfergi fionasstalk bbcradioscot favourit mountain in braeriach astonish cliff plu the highest sourc of ani river
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.40073e+17,0,Mountain climber Vanessa O'Brien urges tourists to give #Pakistan a chance http://t.co/YAVMF5h32y http://t.co/e2rFNXVjZq,mountain climber vanessa urg tourist to give pakistan a chanc http http
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.40127e+17,0,"U18s: Humphreys turns in the area and fires in from the left angle to increase @FulhamFC's lead. 0-3, 79mins",humphrey turn in the area and fire in from the left angl to increas fulhamfc lead
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.41593e+17,0,Exclusive: Find out how Rob Kardashian is gearing up for his big comeback! http://t.co/qVh7au5cqz,exclus find out how rob kardashian is gear up for hi big comeback http
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.41772e+17,0,Rob Kardashian is on a mission to lose weight: He's down 15 pounds! Get the #enews report: http://t.co/VWfWy0alqS,rob kardashian is on a mission to lose weight he down pound get the enew report http
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.41799e+17,2,"RT @everestmovie: Actor Jason Clarke, who portrays climber Rob Hall, arrives at the #EverestMovie premiere in L.A. http://t.co/xthO2XeoN9",rt everestmovi actor jason clark who portray climber rob hall arriv at the everestmovi premier in http
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.41806e+17,0,@AlastairGlass Have a wonderful flight Alastair!,alastairglass have a wonder flight alastair
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.41855e+17,0,Sol Guide is helping turn the adventure lifestyle into profit. http://t.co/km49kB2YrH http://t.co/BIDjcpDpry,sol guid is help turn the adventur lifestyl into profit http http
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.41938e+17,0,@Alastair_JB thank you Alastair!,thank you alastair
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.42177e+17,0,Rob Gronkowski is the first player in NFL history with multiple games of 3 receiving touchdowns against the Steelers,rob gronkowski is the first player in nfl histori with multipl game of receiv touchdown against the steeler
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.4218e+17,0,RT @ESPNStatsInfo: Rob Gronkowski is the first player in NFL history with multiple games of 3 receiving touchdowns against the Steelers,rt espnstatsinfo rob gronkowski is the first player in nfl histori with multipl game of receiv touchdown against the steeler
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.42352e+17,0,Back at Osgoode Hall where Rob Ford conflict of interest case is back in court.,back at osgood hall where rob ford conflict of interest case is back in court
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.4249e+17,0,Sol Guide is helping turn the adventure lifestyle into profit. http://t.co/xpIXYMV0AG http://t.co/eORxLW7pWA,sol guid is help turn the adventur lifestyl into profit http http
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.43691e+17,0,Critically-injured climber airlifted to hospital after plunging 200ft from mountain http://t.co/OGk8b4vNJJ http://t.co/t87gzh9XwF,climber airlift to hospit after plung from mountain http http
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.43692e+17,1,A critically-injured climber was airlifted to hospital after plunging 200ft from a Highland mountain. http://t.co/D7iQRCGC1M,a climber wa airlift to hospit after plung from a highland mountain http
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.4381e+17,0,@alstewitn @Ofcom I agree with Alastair!,alstewitn ofcom i agre with alastair
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.44495e+17,0,Traffic: Injury crash on Humphreys Blvd @ Kirby Pkwy! #WREG,traffic injuri crash on humphrey blvd kirbi pkwi wreg
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.44641e+17,0,@Brianna__Loves Out on an adventure?,out on an adventur
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.44759e+17,0,The new Rob Lowe cartoon is so dumb it'll make you wonder if it's intentional. It's not: http://t.co/4aQpBBQPim http://t.co/ej60UAzmfl,the new rob low cartoon is so dumb it make you wonder if it intent it not http http
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.45349e+17,0,@aimanutd Space music adventure,aimanutd space music adventur
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.45695e+17,0,The new Rob Lowe cartoon is so dumb it'll make you wonder if it's intentional. It's not: http://t.co/2xsTrXXkY1 http://t.co/ngwlKbY0OM,the new rob low cartoon is so dumb it make you wonder if it intent it not http http
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.45836e+17,0,RT @joekellyoz: @rharris334 A unilateral action from Rob Harris. Consultation and proper process abandoned! Bitterness brewing at destabili…,rt joekellyoz a unilater action from rob harri consult and proper process abandon bitter brew at
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.47614e+17,0,“Adventure is worthwhile.”  – Aristotle,adventur is aristotl
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.47734e+17,0,@AlastairMorgan @MeirionTweets likewise Alastair. Hwyl!,alastairmorgan meiriontweet likewis alastair hwyl
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.47944e+17,0,One-fingered climber nears Everest top http://t.co/Suko6xQml5,climber near everest top http
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.4799e+17,0,One-fingered climber drops Everest try http://t.co/cMMUdDpSFu #THN24EN,climber drop everest tri http
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.47991e+17,0,Japanese climber who lost nine fingers to frostbite nears summit of Everest http://t.co/UZUyHMhQxZ http://t.co/Ra2lNXoTM0,japanes climber who lost nine finger to frostbit near summit of everest http http
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.48009e+17,0,This past week the highs and lows of professional sport were the most… https://t.co/2RMiU05G2X,thi past week the high and low of profession sport were the http
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.48028e+17,1,RT @MahindraAdvntr: Let each #journey become an #adventure and each adventure an #experience. Happy #WorldTourismDay http://t.co/Bkz1htKS1E,rt mahindraadvntr let each journey becom an adventur and each adventur an experi happi worldtourismday http
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.48032e+17,0,"“Life is either a daring adventure or nothing at all."" – Helen Keller #passion #success http://t.co/AOhlj1Gd44",life is either a dare adventur or noth at all helen keller passion success http
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.48097e+17,0,25' The kick is good and Uruguay are on the board! #Wallabies lead 12-3. #AUSvURU,the kick is good and uruguay are on the board wallabi lead ausvuru
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.48166e+17,1,Review - Blackwell 4: Deception is a great entry for @WadjetEyeGames' adventure series - http://t.co/TmxzrMyUaE http://t.co/shfdr6Hkb5,review blackwel decept is a great entri for wadjeteyegam adventur seri http http
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.48188e+17,0,Disabled climber stopped in Everest effort http://t.co/EamGCjn7xu,disabl climber stop in everest effort http
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.48188e+17,0,Disabled climber halts Everest effort http://t.co/YzkGyLMpbc,disabl climber halt everest effort http
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.48189e+17,0,Disabled climber halts Everest effort http://t.co/VoNHa0wbTg,disabl climber halt everest effort http
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.48193e+17,0,Disabled climber halts Everest effort http://t.co/p8zmC4vtpb,disabl climber halt everest effort http
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.48193e+17,0,Disabled climber halts Everest effort http://t.co/f7kDR7ihkO,disabl climber halt everest effort http
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.48193e+17,0,Disabled climber halts Everest effort http://t.co/eRm9E22vwM,disabl climber halt everest effort http
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.48195e+17,0,"Through 3 innings, the Rays lead 3-1",through inning the ray lead
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.48195e+17,0,Disabled climber halts Everest effort http://t.co/fTzPo6cDHG,disabl climber halt everest effort http
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.48209e+17,0,"That extra point is GOOD from @ryansuccop, and the #Titans have the lead! 17-14.",that extra point is good from ryansuccop and the titan have the lead
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.48247e+17,0,PM: This investment is helping the world’s poorest and most vulnerable people to build a better life. #UNGA,pm thi invest is help the world s poorest and most vulner peopl to build a better life unga
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.48256e+17,0,"In a salary cap sport, the best way to win is to pay $$ for the best coaches in the world.",in a salari cap sport the best way to win is to pay for the best coach in the world
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.48297e+17,0,Climber dies after fall near Flagstaff Mountain http://t.co/XTw1eBT5Bm #9NEWS,climber die after fall near flagstaff mountain http
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.48452e+17,0,"#Belfast at 7.30 pm: Join the talk by internationally renowned #HumanRights Defender from #Gaza, Raji Sourani. http://t.co/0mmvy6Mp1X #PCHR",belfast at pm join the talk by intern renown humanright defend from gaza raji sourani http pchr
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.48553e+17,0,"1-fingered Japanese climber abandons #Everest attempt due to heavy snow
http://t.co/j5Fs7HtwrR http://t.co/tBKzhoxuJB",japanes climber abandon everest attempt due to heavi snow http http
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.48928e+17,0,Rob Schneider's Comedy Series 'Real Rob' Coming to Netflix (Exclusive) http://t.co/GNdlR9hycp http://t.co/vcC5AC9a7w,rob schneider comedi seri rob come to netflix exclus http http
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.38687e+17,0,"@pisgahpartners Interesting point, although it doesn't seem to have done natgas and coal much good!",pisgahpartn interest point although it doe seem to have done natga and coal much good
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.39021e+17,0,@mizznhee @LuthandoRT Fight! Fight! Fight! 🙌,mizznhe luthandort fight fight fight
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.39149e+17,0,@abrams @ProductHunt @kayvz @hunterwalk @rsarver FIGHT FIGHT FIGHT,abram producthunt kayvz hunterwalk rsarver fight fight fight
