article_id,tweet_id,relevance_score,tweet
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.48189E+17,0,Disabled climber halts Everest effort http://t.co/VoNHa0wbTg
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.48193E+17,0,Disabled climber halts Everest effort http://t.co/p8zmC4vtpb
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.48193E+17,0,Disabled climber halts Everest effort http://t.co/f7kDR7ihkO
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.48193E+17,0,Disabled climber halts Everest effort http://t.co/eRm9E22vwM
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.48195E+17,0,"Through 3 innings, the Rays lead 3-1"
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.48195E+17,0,Disabled climber halts Everest effort http://t.co/fTzPo6cDHG
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.48209E+17,0,"That extra point is GOOD from @ryansuccop, and the #Titans have the lead! 17-14."
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.48247E+17,0,PM: This investment is helping the world’s poorest and most vulnerable people to build a better life. #UNGA
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.48256E+17,0,"In a salary cap sport, the best way to win is to pay $$ for the best coaches in the world."
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.48297E+17,0,Climber dies after fall near Flagstaff Mountain http://t.co/XTw1eBT5Bm #9NEWS
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.48452E+17,0,"#Belfast at 7.30 pm: Join the talk by internationally renowned #HumanRights Defender from #Gaza, Raji Sourani. http://t.co/0mmvy6Mp1X #PCHR"
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.48553E+17,0,"1-fingered Japanese climber abandons #Everest attempt due to heavy snow
http://t.co/j5Fs7HtwrR http://t.co/tBKzhoxuJB"
6c3814a9-8e3b-4826-8472-13d6ec197c91,6.48928E+17,0,Rob Schneider's Comedy Series 'Real Rob' Coming to Netflix (Exclusive) http://t.co/GNdlR9hycp http://t.co/vcC5AC9a7w
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.38687E+17,0,"@pisgahpartners Interesting point, although it doesn't seem to have done natgas and coal much good!"
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.39021E+17,0,@mizznhee @LuthandoRT Fight! Fight! Fight! 🙌
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.39149E+17,0,@abrams @ProductHunt @kayvz @hunterwalk @rsarver FIGHT FIGHT FIGHT
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.39176E+17,0,@AlyssaRosenberg chronicle meets little man Tate. Easy peasy.
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.3924E+17,2,Floyd Mayweather addresses the comments that this isn’t really his last fight http://t.co/q8dPK8DXS4
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.39588E+17,0,We see you Tate #Bengals
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.40331E+17,0,@Olivianuzzi That doesn't seem a productive use of time.
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.40446E+17,0,RT @Tate: Morning everyone! http://t.co/cFh1iZDRLq
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.4076E+17,0,@ChinaBoxOffice $1.9m doesn't seem like much? Its winding down?
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.41E+17,0,RT @LorenzoWhitehe5: @PaulFromFox5 @GoodDayAtlanta @DeidraDukesFOX5 fight fight fight! Lol
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.41271E+17,0,@WMFireDogs @Tate Don't give up the day job...
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.41527E+17,0,Even those closest to Floyd Mayweather Jr. don't know if he'll keep fighting http://t.co/TH62KOBBIR http://t.co/kEpk4CpVCK
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.41734E+17,0,.@ElevationBeerCo's 8 Second Kölsch manages to pack a lot of punch in a delightfully sessionable beer. http://t.co/5GCkcgKIBD
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.41963E+17,2,Boxing needs Floyd Mayweather Jr. more than he needs boxing http://t.co/478XNx4NRv #vegas http://t.co/L4f1TbGtnz
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.41969E+17,0,RT @ThabisoMosia: hehe YEP money talks and bullish runs marathons @DenzilTaylor ThabisoMosia .. Let's see if it's #mayweather's last fight.…
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.42056E+17,2,"Boxing needs Floyd Mayweather Jr. more than he needs boxing
http://t.co/OUHnUWHevB http://t.co/Taw1Uzr1g0"
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.42475E+17,2,Floyd Mayweather insists his fight with Andre Berto is his last http://t.co/ph5lDNh0sS http://t.co/6LgsS96NZg
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.42509E+17,2,Floyd Mayweather Jr. says tomorrow's fight against Andre Berto will be his last. STORY: http://t.co/3HchYlNpfV http://t.co/rAni8qyOxO
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.42514E+17,2,Floyd Mayweather Jr. wants 'healthy' post-boxing life http://t.co/Tdp7VWCIHD
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.42553E+17,2,"With his 'last fight' set for Saturday, Floyd Mayweather’s legacy seems more… http://t.co/qpSV3WeAdm #vegas http://t.co/m6DVJgaYiX"
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.42572E+17,0,@sal_castaneda Looked like he had a little twinkle in his eye as he talked about him.
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.42575E+17,2,.@FloydMayweather insists @AndreBerto is last fight of perfect career http://t.co/xUt7MBay0H http://t.co/JPUpR51xWJ
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.42588E+17,2,Disappointing ticket sales for Mayweather's 'last' fight http://t.co/T33OemG4No http://t.co/nGIVfsiFzN
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.42608E+17,2,RT @rapplerdotcom: Disappointing ticket sales for Mayweather's 'last' fight http://t.co/T33OemG4No http://t.co/nGIVfsiFzN
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.42622E+17,0,@mayormaher01 MB will reject his candidacy and undermine it in all ways possible - he seems to be one of the least favorite in Misrata too.
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.4263E+17,0,@___luk Looks like it. But a blood exam is necessary in this case to confirm it :)
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.42716E+17,0,RT @njudah_star: This game is crying out for a certain @SBerahino. It's surely just a matter of time...but what will his reception be like?…
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.42778E+17,0,Scott Walker tells me he was a little too Midwestern nice in the last debate. This time his plan is to be more aggressive. But not rude!
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.42887E+17,2,Is this really the last we'll see of Floyd Mayweather Jr.? Follow along with tonight's fight at http://t.co/McuDvqDAN6.
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.42888E+17,2,"Live updates: Floyd Mayweather vs. Andre Berto, at MGM Grand in Las Vegas http://t.co/UgqilxSXc2 http://t.co/XFMpNILWLX"
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.42906E+17,2,"Mayweather-Berto is underway

Mayweather has not won a fight in the first round since May 1997"
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.42919E+17,2,Floyd Mayweather beat Andre Berto by unanimous decision in their WBC/WBA Welterweight fight in Las Vegas. #SSBoxing
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.42919E+17,2,"Floyd Mayweather Jr. improves record to 49-0, beating Andre Berto at MGM Grand Garden Arena in Las Vegas - @SInow http://t.co/daGc90t8SI"
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.42919E+17,2,"RT @BreakingNews: Floyd Mayweather Jr. improves record to 49-0, beating Andre Berto at MGM Grand Garden Arena in Las Vegas - @SInow http://…"
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.4292E+17,2,“Hopefully someday we can find the next Floyd Mayweather” - Floyd Mayweather
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.4292E+17,2,Floyd Mayweather Jr. has defeated Andre Berto in what Mayweather says is his final fight.
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.42928E+17,2,RT @foxnewsradio: Boxer Floyd Mayweather wins in his last fight and remains undefeated.  http://t.co/vQxYMegPzb
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.42931E+17,2,"Floyd Mayweather Jr. on retirement, ""I've accomplished everything,"" he said. ""I've done everything in my sport."" #MayweatherBerto"
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.42934E+17,2,Boxing-Mayweather beats Berto in ring farewell: LAS VEGAS (Reuters) - Floyd Mayweather Jr. cemented his place ... http://t.co/rsZOycfmi4
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.42938E+17,2,"Floyd Mayweather beats Andre Berto in his final fight, ends career unbeaten http://t.co/x7uKs17uJl"
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.42986E+17,2,Floyd Mayweather beats Berto by decision. He said it was the final fight of his career. http://t.co/4InxH5mFjJ
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.42994E+17,2,Floyd Mayweather beats Berto in farewell fight in Vegas http://t.co/u8eqIbnHvk via @IrishTimesSport http://t.co/AU3WxyboIR
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.43046E+17,2,"RT @5liveSport: Where does Floyd Mayweather Jr stand in the list of all time boxing greats?

His record 49 fights - 49 wins http://t.co/lnc…"
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.43069E+17,2,"Floyd Mayweather Jr. says ""my career is over"" after moving to 49-0 http://t.co/KMOxPuCWJu"
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.43107E+17,2,Floyd Mayweather retires after another win in Las Vegas | ChimpLyf http://t.co/0dszCOKb48
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.43125E+17,2,#ICYMI: Floyd Mayweather beat Andre Berto last night. Mayweather said it was his final fight: http://t.co/4158SRlmLo
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.43819E+17,2,Keidel: Does Anyone Really Believe That Floyd Mayweather Jr Is Retiring? http://t.co/34OkK4QUzY
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.44149E+17,0,#JackThriller #UnsignedThriller: King Tate (@dareal_kingtate) Ft. Big Jay – “Grindin”:   King Tate drops off a... http://t.co/1rruBCmtZF
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.44317E+17,0,@MBennettSmith fight! fight! fight!
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.4463E+17,0,Fight fight fight #bbcqt
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.44997E+17,0,@aa_prevost Doesn't seem like a problem to us 😉
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.45299E+17,0,RT @lesmorgp: @LethaboTumelo @osipuka. .....@Springboks your John Tate moment?  🎵Mshaye John Tate... uthath' ama-chance 🎶. #transformation
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.46238E+17,0,"UFC: After first loss, Correia targets Tate http://t.co/BZOKhNCi6H"
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.46256E+17,0,"The new @Tate Modern will open to the public on June 17 2016, @Tate announced today."
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.4764E+17,0,"Farmers fight! Farmers fight! Fight! Fight! Farmers, farmers fight! Whoop! #MidnightYell #BTHOarkansas http://t.co/qWZDk9tl4U"
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.48373E+17,0,"@manytatesuchwow Hi Tate, you sure can. :) ^MV"
79407845-619e-4ab4-8b06-eee52d11db49,6.38788E+17,0,Trains are now running normally between London Paddington and Slough / Heathrow Airport #HayesHarlington
79407845-619e-4ab4-8b06-eee52d11db49,6.38994E+17,0,NEW: Disruption between London Paddington and Heathrow Airport expected until 12:00 http://t.co/0PzzehBbGE #HeathrowTrains
79407845-619e-4ab4-8b06-eee52d11db49,6.39023E+17,2,‘A third runway at #Heathrow is our opportunity to keep #London as a world city' http://t.co/7dtdsRDdRg @standardnews http://t.co/Xixie9g2Bs
79407845-619e-4ab4-8b06-eee52d11db49,6.3907E+17,2,"RT @GarethThomasMP: We can't afford to turn our backs on the 40,000 jobs and 10,000 apprenticeships a 3rd runway at Heathrow would bring ht…"
79407845-619e-4ab4-8b06-eee52d11db49,6.39073E+17,2,#HeathrowTrains - Disruption between London Paddington and Heathrow Airport expected until 21:00
79407845-619e-4ab4-8b06-eee52d11db49,6.39153E+17,0,"Boris spent 8 years opposing Heathrow expansion, spent millions promoting a fantasy airport with no change and leaves with Heathrow stronger"
79407845-619e-4ab4-8b06-eee52d11db49,6.39163E+17,0,#EalingBroadway - Disruption between London Paddington and Heathrow Airport until end of service.
79407845-619e-4ab4-8b06-eee52d11db49,6.39197E+17,2,#EalingBroadway Trains are now running normally between London Paddington and Heathrow Airport following a signalling problem.
79407845-619e-4ab4-8b06-eee52d11db49,6.39377E+17,0,Olympic champion Usain Bolt rides megaboard through Heathrow Airport in London - Sports Mole : http://t.co/2WjqmPlWsD
79407845-619e-4ab4-8b06-eee52d11db49,6.39412E+17,2,"RT @LetBritainFly: ‘A third runway at Heathrow is our opportunity to keep London as a world city,' says airport boss #letbritainfly http://…"
79407845-619e-4ab4-8b06-eee52d11db49,6.39429E+17,0,Flying from Edinburgh Airport today; hassle free compared to Heathrow. Even better soon when @theSNP govt cuts airport taxes.
79407845-619e-4ab4-8b06-eee52d11db49,6.39502E+17,2,Zac claims the Government won't give the green light to Heathrow third runway. Some round George Osborne might disagree #estoryhustings
79407845-619e-4ab4-8b06-eee52d11db49,6.39677E+17,0,"The family of missing former All BlackTerry Lineen, 79, who's disappeared from London's Heathrow Airport, say they're sick with worry"
79407845-619e-4ab4-8b06-eee52d11db49,6.39975E+17,0,"@Murdo_ It may still be worth contacting the lost property at Boston, and at London Heathrow, just in case! Fingers crossed for you! ^FJ"
79407845-619e-4ab4-8b06-eee52d11db49,6.40434E+17,0,Good morning from Heathrow! Tweet us if you're passing through the airport today
79407845-619e-4ab4-8b06-eee52d11db49,6.40675E+17,2,"New runway at Heathrow 'will fail on every level', says London Mayor http://t.co/Lbej2VFSE2"
79407845-619e-4ab4-8b06-eee52d11db49,6.40693E+17,0,Connecting at Heathrow? 3 hours to wait? Heathrow will take you ... - http://t.co/2kqmy9PP9q via @MilesFmBlighty http://t.co/cA80pisftz
79407845-619e-4ab4-8b06-eee52d11db49,6.40812E+17,0,"@alantjones Sorry to hear this, Alan. We will feed this back to our airport staff at London Heathrow. ^Kerrie"
79407845-619e-4ab4-8b06-eee52d11db49,6.40897E+17,2,"PM: if there's a direct threat to British people, I will always take action"
79407845-619e-4ab4-8b06-eee52d11db49,6.41205E+17,2,Coalition against Heathrow Expansion will fight 3rd runway: http://t.co/nRU2ED7tPM @windsorobserver @ExpressSeries http://t.co/xsyzvmoArY
79407845-619e-4ab4-8b06-eee52d11db49,6.41397E+17,0,#BritishAirways in flames in #lasvegas Airport #avaition #UK #USA #Gatwick
79407845-619e-4ab4-8b06-eee52d11db49,6.41509E+17,0,"London Assembly states case for Heathrow third runway ""not proven"": http://t.co/cyws1mlSqZ http://t.co/YC0RnbqiSc"
79407845-619e-4ab4-8b06-eee52d11db49,6.41665E+17,2,RT @GreenLondonAMs: Who benefits from a third runway at Heathrow? The duty free shop?@DarrenJohnsonAM questions Davies - YouTube http://t.c…
79407845-619e-4ab4-8b06-eee52d11db49,6.41842E+17,0,M23 Gatwick Spur (Airport-bound) - Queueing from the main M23 towards the airport. Collision
79407845-619e-4ab4-8b06-eee52d11db49,6.42358E+17,0,"London Heathrow Airport security insists that ice is a liquid, not a solid.  http://t.co/ePc02zUmJL http://t.co/VlHNDzBbWa"
79407845-619e-4ab4-8b06-eee52d11db49,6.43298E+17,0,"It's wet &amp; windy at London Heathrow, Gatwick &amp; City today but we’re flying as usual. Have a great flight &amp; stay dry! [06:38 14SEP]"
79407845-619e-4ab4-8b06-eee52d11db49,6.43308E+17,0,".@Heathrow to trial bringing planes in to land at a steeper angle, to reduce noise pollution on the ground"
79407845-619e-4ab4-8b06-eee52d11db49,6.43325E+17,2,Protesters take direct action against the executives in charge of #Heathrow expansion http://t.co/iGAEPEGmxC http://t.co/6LouneLeqI
79407845-619e-4ab4-8b06-eee52d11db49,6.43329E+17,2,RT @BBCLondonNews: Protesters take direct action against the executives in charge of #Heathrow expansion http://t.co/iGAEPEGmxC http://t.co…
79407845-619e-4ab4-8b06-eee52d11db49,6.43358E+17,2,Here's John McDonnell being suspended from the House after losing it completely over Heathrow expansion https://t.co/lcbDD0w1fT
79407845-619e-4ab4-8b06-eee52d11db49,6.43405E+17,0,"Weather affecting London Heathrow, Gatwick &amp; Rome Fiumicino. Moderate #flightdelay http://t.co/Mc6P82TLgm"
79407845-619e-4ab4-8b06-eee52d11db49,6.43411E+17,0,"The All Blacks have arrived at their new base, The Lensbury, in South-West London. #RWC2015 http://t.co/dLr8fJsVpo"
79407845-619e-4ab4-8b06-eee52d11db49,6.43453E+17,2,"Could Corbyn's election as Labour leader mean the end for Heathrow's third runway, writes @simonharrisitv http://t.co/s5G89EFC8a"
79407845-619e-4ab4-8b06-eee52d11db49,6.43455E+17,2,Could Corbyn's election as Labour leader mean the end for Heathrow's third runway? http://t.co/phobpzOwyy
79407845-619e-4ab4-8b06-eee52d11db49,6.43464E+17,0,Mayor of London @BorisJohnson in the Commons chamber for debate on the #tradeunionbill
79407845-619e-4ab4-8b06-eee52d11db49,6.43646E+17,0,#HeathrowAirport - Passengers may use London Buses on route 140 between Hayes &amp; Harlington and Heathrow Airport.
79407845-619e-4ab4-8b06-eee52d11db49,6.43664E+17,2,From @AndrewBoff: Opposing a third runway at Heathrow is not enough – we need to back an alternative http://t.co/yqlnP8WGiO
79407845-619e-4ab4-8b06-eee52d11db49,6.43894E+17,0,"INFO: Following trains cancelled 21:29 London Victoria to Gatwick Airport, 22:20 Gatwick Airport to London Victoria. 1/4"
79407845-619e-4ab4-8b06-eee52d11db49,6.43895E+17,0,"INFO: Cancellations 06:00 London Victoria to Gatwick Airport, 06:05 Gatwick Airport to London Victoria, 06:50 Gatwick Airport to Victoria."
79407845-619e-4ab4-8b06-eee52d11db49,6.43895E+17,0,INFO: Cancellations 07:45 London Victoria to Gatwick Airport and final one 08:35 Gatwick Airport to London Victoria.
79407845-619e-4ab4-8b06-eee52d11db49,6.44406E+17,1,How Heathrow Airport cut down on flight delays http://t.co/U0SUKpTQZE
79407845-619e-4ab4-8b06-eee52d11db49,6.44426E+17,2,Inside Out shows direct action group @planestupid &amp; locals working together to stop #Heathrow expansion http://t.co/BJ12bldDmr #noifsnobuts
79407845-619e-4ab4-8b06-eee52d11db49,6.4451E+17,1,A revolutionary way to cut down on delays has worked wonders at London’s Heathrow Airport: http://t.co/70r4fMp6sQ
79407845-619e-4ab4-8b06-eee52d11db49,6.44919E+17,0,"@bytebot We're sorry it took so long, Colin. We'll feed this back to London Heathrow airport. ^Ashleigh"
79407845-619e-4ab4-8b06-eee52d11db49,6.45344E+17,0,"Info: 1D02 00.03 Victoria to Gatwick Airport cancelled
1U07 00.50 Gatwick Airport to Victoria cancelled"
79407845-619e-4ab4-8b06-eee52d11db49,6.4541E+17,0,Trains are now running normally between London Paddington and Slough / Heathrow Airport following signalling problems in the #Hanwell area.
79407845-619e-4ab4-8b06-eee52d11db49,6.45899E+17,2,"ICYMI: Labour's Heathrow third runway policy has shifted from support to a blank sheet of paper: 

http://t.co/pTcMukEWs1"
79407845-619e-4ab4-8b06-eee52d11db49,6.46592E+17,0,"Tim Flannery says he's ""cautiously optimistic"" the government will ""take opportunities"" in existing Direct Action policy framework #thedrum"
79407845-619e-4ab4-8b06-eee52d11db49,6.46926E+17,0,The @piccadillyline is now running again to Heathrow Airport but with severe delays Acton Town to Heathrow [ro]
79407845-619e-4ab4-8b06-eee52d11db49,6.47071E+17,0,"RT @AnnieFongUK: Calm before the long flight to Mexico! #t5 #heathrow #london @ Aspire Lounge, Terminal 5 Heathrow… https://t.co/ZTSA63wKEy"
79407845-619e-4ab4-8b06-eee52d11db49,6.48086E+17,0,Firefighters attend suspected arson near Heathrow Airport http://t.co/9HSxWohSFP
79407845-619e-4ab4-8b06-eee52d11db49,6.48637E+17,0,RT @EvanLSolomon: Mulcair implies that Harper is targeting Muslims. Harper counters why the other parties won't take direct military action…
79407845-619e-4ab4-8b06-eee52d11db49,6.48641E+17,0,"RT @SpeedBird_NCL: Gatwick Airport will use big data to optimise operations:
http://t.co/Dh0zxUmVol
#Aviation #Airport"
79bb22c6-539f-4dd7-af2e-4d8672599d17,6.3869E+17,0,"Come one, come all! http://t.co/8hTkOyXSlP"
79bb22c6-539f-4dd7-af2e-4d8672599d17,6.40053E+17,0,"Having come tantalisingly close to taking off, Brazil’s economy has stalled. @HJJoyceEcon explains #QandA
http://t.co/H7CWgJjUFU"
79bb22c6-539f-4dd7-af2e-4d8672599d17,6.40838E+17,0,"@Gillian_Philip come on, come on!!"
79bb22c6-539f-4dd7-af2e-4d8672599d17,6.40923E+17,0,NBA Warrior Stephen Curry plays Terracotta Warrior http://t.co/AFYPCr7nIA
79bb22c6-539f-4dd7-af2e-4d8672599d17,6.41001E+17,0,"@bilaltanweer @BhopalHouse “Man has not one and the same life. He has many lives, placed end to end, and that is the cause of his misery.”"
79bb22c6-539f-4dd7-af2e-4d8672599d17,6.41241E+17,0,@nickbull21 Sadly noted. But I am following. If you see Gerard Butler there congratulate him on his face and give him my number.
79bb22c6-539f-4dd7-af2e-4d8672599d17,6.4131E+17,0,Spirit of a Warrior.
79bb22c6-539f-4dd7-af2e-4d8672599d17,6.41466E+17,1,Novak Djokovic lost his mind -- and his shirt -- after dropping a set at the US Open. WATCH: http://t.co/MzVypDW0qW
79bb22c6-539f-4dd7-af2e-4d8672599d17,6.42457E+17,0,"He served in the US Air Force and as governor of Texas with distinction, and I have no doubt that his service to our nation is not over."
79bb22c6-539f-4dd7-af2e-4d8672599d17,6.43205E+17,2,"Novak Djokovic is the edge of one hell of a blade, though"
79bb22c6-539f-4dd7-af2e-4d8672599d17,6.43207E+17,1,Djokovic's right elbow bleeding after that nasty fall
79bb22c6-539f-4dd7-af2e-4d8672599d17,6.43218E+17,1,Roger Federer has come back from a set down to win 4 Grand Slam finals
79bb22c6-539f-4dd7-af2e-4d8672599d17,6.43239E+17,2,"Federer misses a backhand he had to have, Djokovic breaks, Djokovic points to his temple. Giant moment."
79bb22c6-539f-4dd7-af2e-4d8672599d17,6.43253E+17,2,RT @SportsCenter: Novak Djokovic is the US Open Champion! Djokovic defeats Federer in 4 thrilling sets to win his 2nd US Open title. http:/…
79bb22c6-539f-4dd7-af2e-4d8672599d17,6.43254E+17,2,"Djokovic wins in four sets. He shows great mental fortitude to beat Federer and the crowd. It is his 10th major title, and 3rd of the year."
79bb22c6-539f-4dd7-af2e-4d8672599d17,6.43254E+17,2,#13S Novak Djokovic is the US Open Champion! Djokovic defeats Federer in 4 thrilling sets  http://t.co/2b742fRroz via @SportsCenter
79bb22c6-539f-4dd7-af2e-4d8672599d17,6.43254E+17,2,"Novak Djokovic defeats Roger Federer in US Open final, earning his 10th Grand Slam title - @nytimes http://t.co/e9Fci9CltC"
79bb22c6-539f-4dd7-af2e-4d8672599d17,6.43257E+17,2,Djokovic's total prize for winning US Open: $3.8 million dollars
79bb22c6-539f-4dd7-af2e-4d8672599d17,6.43258E+17,2,Novak Djokovic: 9th major title in the last 5 years; more than any other 2 players combined over that span
79bb22c6-539f-4dd7-af2e-4d8672599d17,6.43259E+17,2,Novak Djokovic wins 2015 US Open men?s final: Novak Djokovic wins 2015 US Open men’s final http://t.co/zdjT5pKzIp
79bb22c6-539f-4dd7-af2e-4d8672599d17,6.43262E+17,2,"""Playing against probably the best player in the history of the game adds a little more pressure."" - Novak Djokovic http://t.co/KuPDSzrhDy"
79bb22c6-539f-4dd7-af2e-4d8672599d17,6.43265E+17,1,"RT @StuartEmmrichNY: A prescient profile from @NYTStyles: Novak Djokovic Is No. 1, Like It or Not  http://t.co/pFgdEKUVud"
79bb22c6-539f-4dd7-af2e-4d8672599d17,6.43281E+17,2,Federer played his trademark aggressive game against the deadliest counter- puncher in Djokovic. The diff: Novak saved 19 break-points.
79bb22c6-539f-4dd7-af2e-4d8672599d17,6.43283E+17,2,"Djokovic said he hugged actor Gerard Butler in his box after the match and yelled; ""This is Sparta!"""
79bb22c6-539f-4dd7-af2e-4d8672599d17,6.43286E+17,2,"Novak Djokovic wins second US open crown
http://t.co/DceokBaNVa"
79bb22c6-539f-4dd7-af2e-4d8672599d17,6.43294E+17,2,U.S. Open 2015: Novak Djokovic wins title http://t.co/YNB1QACF2s
79bb22c6-539f-4dd7-af2e-4d8672599d17,6.43295E+17,2,U.S. Open 2015: Novak Djokovic wins title http://t.co/OOYmzhDZHd
79bb22c6-539f-4dd7-af2e-4d8672599d17,6.43309E+17,2,Novak Djokovic defeats Roger Federer to win the U.S. Open! It is his 10th major title http://t.co/SWndU5ps2A
79bb22c6-539f-4dd7-af2e-4d8672599d17,6.43405E+17,2,"Gerard Butler fired me up to win #USOpen, says Novak Djokovic http://t.co/kdCxD8o2b5 http://t.co/UI8IqWyQhC"
79bb22c6-539f-4dd7-af2e-4d8672599d17,6.43416E+17,0,Look what's arrived @claudiamassie can't come on the Sat :( but will come see. http://t.co/sj03Z5pzs7
79bb22c6-539f-4dd7-af2e-4d8672599d17,6.43429E+17,2,VIDEO: Novak Djokovic declares “This is Sparta!” with Gerard Butler at @usopen http://t.co/biPJuoxRWf http://t.co/9YTvLQeOQz
79bb22c6-539f-4dd7-af2e-4d8672599d17,6.4345E+17,2,"'This.. is.. SPARTA!': Watch Gerard Butler and Novak Djokovic's celebration after US Open win
http://t.co/Lm6IYfMkTy http://t.co/kAzdqzRwta"
79bb22c6-539f-4dd7-af2e-4d8672599d17,6.43582E+17,0,"Overheard at #TIFF15 ""Maggie Smith, I don't know who she is."" ""She's in that TV show, the one with the butler."""
79bb22c6-539f-4dd7-af2e-4d8672599d17,6.43616E+17,0,"Jacoby said City Manager Rod Butler, in his suit, met with him earlier this month to walk the trail."
79bb22c6-539f-4dd7-af2e-4d8672599d17,6.43634E+17,1,@TennS4Ever Absolutely. Interesting to hear Djokovic's point of view
79bb22c6-539f-4dd7-af2e-4d8672599d17,6.43713E+17,0,"The event, which takes place in the 3aaa Pavilion, is on Sunday 15 November. Join us as we celebrate with past players the history of #DCCC"
79bb22c6-539f-4dd7-af2e-4d8672599d17,6.43724E+17,0,@BBCNewsbeat mmm. I suspect the angle he's at is explained by him listening to the speaker next to his left ear; it's mighty loud in there
79bb22c6-539f-4dd7-af2e-4d8672599d17,6.43738E+17,2,"RT @ETribuneSports: VIDEO: Watch Novak Djokovic, Gerard Butler shout out loud 'This is Sparta' http://t.co/rHZ0W8T2rE http://t.co/bh2Rnefh9K"
79bb22c6-539f-4dd7-af2e-4d8672599d17,6.43739E+17,0,"#Flabba Sindi: I asked him: ""Who the F*#! do you think you are?"" Flabba said was being disrespectful in front of his friends #SABCNews"
79bb22c6-539f-4dd7-af2e-4d8672599d17,6.4374E+17,0,"#FlabbaTrial Manqele: he said to me why do I speak to other men in front of him, his friends and his colleagues. MR"
79bb22c6-539f-4dd7-af2e-4d8672599d17,6.4374E+17,0,@imTejasBarot come come
79bb22c6-539f-4dd7-af2e-4d8672599d17,6.43787E+17,1,Why can’t Novak Djokovic get some respect? http://t.co/Kt8aZaQPIn http://t.co/pEr51hOFIU
